,importance
GATS3pe,32.0
ATSC7pe,32.0
ZMIC5,32.0
BCUTi-1l,32.0
MINaasC,32.0
ATSC5d,32.0
ATSC3s,32.0
GATS6dv,32.0
JGI2,32.0
ATSC5pe,32.0
ATSC8c,32.0
AATSC7d,32.0
AATS7i,31.0
MATS6s,31.0
GATS7i,31.0
Xch-7dv,31.0
SpMAD_Dzm,31.0
MAXdsCH,31.0
AATSC1d,31.0
JGI6,31.0
ATSC6d,31.0
ATSC3pe,31.0
GATS3p,31.0
AATS3Z,31.0
GATS7p,31.0
AATSC5d,31.0
ETA_epsilon_2,31.0
MATS1dv,30.0
AATSC6m,30.0
MATS5are,30.0
MIC1,30.0
MAXsssCH,30.0
MinEStateIndex,30.0
MATS7c,30.0
SMR_VSA6,30.0
MATS2d,30.0
bpol,30.0
ATSC6s,30.0
ATSC8i,30.0
ATSC4se,30.0
AATSC0pe,30.0
ATSC0d,30.0
ATSC6v,30.0
MIC0,29.0
AATS3p,29.0
AATSC6c,29.0
AATS2p,29.0
fr_quatN,29.0
MAXdssC,29.0
Mv,29.0
AATSC0i,29.0
IC0,29.0
AATSC7s,29.0
ATS5Z,28.0
ETA_epsilon_1,28.0
AATSC7se,28.0
BCUTp-1h,28.0
SlogP_VSA6,28.0
MATS7p,28.0
AATS4Z,28.0
AATSC8d,28.0
AATSC7dv,28.0
AATS3v,28.0
TopoPSA,28.0
ATSC7d,28.0
ATSC5p,28.0
AATSC6d,28.0
ATSC2dv,28.0
AATSC0v,27.0
AETA_beta_ns,27.0
MATS4v,27.0
EState_VSA6,27.0
ATS4i,27.0
MDEC-22,27.0
AMID_C,27.0
MAXsNH2,27.0
AATS0s,27.0
BCUT2D_MWLOW,27.0
ATSC6are,27.0
MATS5Z,27.0
EState_VSA5,27.0
ATSC4d,27.0
ATSC2Z,27.0
ATSC4v,27.0
ETA_dEpsilon_B,27.0
PEOE_VSA6,27.0
MDEN-13,27.0
Kappa3,27.0
SIC0,26.0
ATSC1p,26.0
ATSC0dv,26.0
Xch-6dv,26.0
VSA_EState8,26.0
AATSC3Z,26.0
MATS3are,26.0
fr_pyridine,26.0
MINdNH,26.0
GATS2d,26.0
AATS4p,26.0
MATS2m,26.0
Xch-6d,25.0
AATSC6s,25.0
GATS2p,25.0
ATS4p,25.0
GATS6v,25.0
IC1,25.0
GATS7pe,25.0
AETA_eta_BR,25.0
ATSC7v,25.0
MATS1v,25.0
ATSC1are,25.0
GATS6i,25.0
GATS2dv,25.0
Xpc-5dv,25.0
AXp-5dv,25.0
AATS0d,25.0
MAXssNH,25.0
ATSC2v,24.0
ETA_dPsi_A,24.0
ATSC8s,24.0
ATSC7p,24.0
AATSC8v,24.0
AATSC2Z,24.0
ETA_dEpsilon_D,24.0
NssCH2,24.0
MDEC-23,24.0
fr_allylic_oxid,23.0
GATS7v,23.0
AATSC5p,23.0
GATS6m,23.0
EState_VSA9,23.0
AATSC1m,23.0
ATSC6dv,23.0
AATSC7v,23.0
ATSC1dv,23.0
ETA_epsilon_4,23.0
GATS1d,23.0
MINtsC,23.0
AATSC6p,23.0
GATS7d,23.0
AATSC5v,23.0
ETA_shape_p,22.0
AATS4d,22.0
AXp-0dv,22.0
MATS6m,22.0
AATS3dv,22.0
SlogP_VSA12,22.0
Mp,22.0
MINssCH2,22.0
AATS1pe,22.0
ETA_shape_y,22.0
AATS6p,22.0
ATS4s,22.0
ATSC8p,22.0
AATSC1p,22.0
ATSC8se,22.0
ATSC1se,22.0
AATS8Z,21.0
AATS8v,21.0
ATSC1d,21.0
GATS5d,21.0
GATS6p,21.0
AMID_h,21.0
AATS8p,21.0
fMF,21.0
GATS8p,21.0
ATSC8dv,21.0
AATS4v,21.0
BCUTd-1h,21.0
AETA_eta_F,21.0
AETA_eta_RL,21.0
AATS6s,21.0
AXp-6dv,21.0
AATSC7Z,20.0
ATSC5v,20.0
ATSC7dv,20.0
AATS3d,20.0
SpMAD_A,20.0
MIC4,20.0
MINdssC,20.0
ATSC1m,20.0
VSA_EState9,20.0
Phi,20.0
SlogP_VSA3,20.0
AMID_O,20.0
SlogP_VSA10,20.0
Chi4v,20.0
ATS0m,20.0
ATSC8d,20.0
AATSC8i,20.0
SMR_VSA2,20.0
GATS6pe,20.0
Xp-6dv,19.0
AATSC6are,19.0
MATS7m,19.0
JGI7,19.0
Xc-5dv,19.0
AATS1Z,19.0
AXp-7dv,19.0
PEOE_VSA3,19.0
AATS6Z,19.0
AXp-4d,19.0
MATS8s,19.0
MINaaNH,19.0
AATSC0d,19.0
MDEC-12,18.0
MATS6p,18.0
AATSC8p,18.0
Kier3,18.0
ATSC7Z,18.0
AATS5dv,18.0
ATSC1v,18.0
ETA_eta_B,18.0
SlogP_VSA5,18.0
ATSC8pe,18.0
ATS6i,18.0
fr_imidazole,18.0
AETA_beta_ns_d,18.0
MINsssCH,18.0
AXp-1d,18.0
CIC5,18.0
VSA_EState10,18.0
AATS8i,17.0
SpMAD_Dt,17.0
AATSC8dv,17.0
AATS6d,17.0
Chi2v,17.0
MDEC-33,17.0
AXp-4dv,17.0
GATS2v,17.0
AATS1s,17.0
fr_ketone_Topliss,17.0
ATSC8v,17.0
BCUTse-1l,16.0
MATS5p,16.0
AXp-5d,16.0
GATS8s,16.0
GATS1v,16.0
SIC1,16.0
AATS0p,16.0
SMR_VSA5,16.0
fr_ketone,16.0
HallKierAlpha,16.0
SM1_Dzi,16.0
ETA_beta,16.0
SlogP_VSA7,15.0
AATS7pe,15.0
CIC0,15.0
JGI8,15.0
ATS4dv,15.0
Xc-3dv,15.0
LogEE_Dt,15.0
MATS8pe,15.0
MDEN-22,15.0
AATS8pe,15.0
GATS8v,15.0
SsssN,15.0
AXp-6d,15.0
ATS1dv,15.0
MINdsN,15.0
MAXssCH2,14.0
ATS1s,14.0
AATS1p,14.0
AATS6v,14.0
ATSC7s,14.0
ATS4m,14.0
Chi4n,14.0
ATSC0v,14.0
MDEN-12,14.0
AATSC8are,14.0
SM1_Dzm,14.0
nBondsS,14.0
AXp-0d,14.0
AATS2s,14.0
ATS7are,14.0
GGI5,14.0
mZagreb1,14.0
ATS0are,14.0
VSA_EState1,14.0
ATS6dv,13.0
ETA_eta_BR,13.0
PEOE_VSA5,13.0
ATSC0i,13.0
TSRW10,13.0
SpDiam_Dzm,13.0
ATS8s,13.0
AATS7v,13.0
AATS4dv,13.0
ATSC0p,13.0
SsCH3,13.0
Kier2,13.0
AXp-1dv,13.0
Xch-5dv,12.0
AATSC0dv,12.0
AATS6dv,12.0
MATS8m,12.0
JGI1,12.0
piPC6,12.0
MINsOH,12.0
GGI4,12.0
SpMax_A,12.0
GATS8i,11.0
SZ,11.0
piPC4,11.0
NumHAcceptors,11.0
SssNH,11.0
Xch-7d,11.0
AXp-7d,11.0
n8FARing,11.0
AATS8dv,11.0
MINtN,11.0
AXp-2d,11.0
nAcid,11.0
AATS2Z,11.0
GATS8d,11.0
Xpc-5d,10.0
AETA_eta_R,10.0
MAXaaaC,10.0
AATS1dv,10.0
AATS7d,10.0
ATS6s,10.0
AATS5d,10.0
GATS8dv,10.0
VE2_Dzp,10.0
AATSC8s,9.0
SsssCH,9.0
C2SP2,9.0
JGI10,9.0
AXp-3dv,9.0
PEOE_VSA4,9.0
fr_aniline,9.0
VR3_A,9.0
piPC9,9.0
Xp-4d,9.0
SsssNH,9.0
AATS7s,9.0
fr_morpholine,8.0
AATS7dv,8.0
WPath,8.0
ETA_beta_ns,8.0
ATS7s,8.0
VR1_A,8.0
ATS2m,8.0
SMR_VSA9,7.0
GGI7,7.0
fr_aryl_methyl,7.0
GGI10,7.0
AATS8d,7.0
GGI6,7.0
MAXsOH,7.0
ATS8m,7.0
AATS8s,7.0
ATS8p,7.0
piPC7,7.0
EState_VSA1,6.0
fr_aldehyde,6.0
Xch-3dv,6.0
MPC5,6.0
piPC10,6.0
SRW09,6.0
n6HRing,6.0
n5AHRing,6.0
ATS7dv,6.0
fr_NH1,6.0
SM1_Dzpe,5.0
SlogP_VSA4,5.0
n6aHRing,5.0
MINssO,5.0
MWC05,5.0
fr_nitrile,5.0
MDEC-11,5.0
n5HRing,5.0
SMR_VSA1,5.0
Xc-5d,5.0
nC,5.0
GGI1,5.0
NHOHCount,4.0
nFHRing,4.0
MAXsCl,4.0
n5ARing,4.0
fr_Ar_N,4.0
fr_para_hydroxylation,4.0
ETA_epsilon_3,4.0
TopoShapeIndex,4.0
NaasN,4.0
C3SP2,4.0
MDEC-34,3.0
SssO,3.0
NumSaturatedHeterocycles,3.0
piPC8,3.0
MPC10,3.0
piPC1,3.0
fr_unbrch_alkane,3.0
nRot,3.0
GGI2,3.0
C2SP3,3.0
MDEN-33,3.0
MAXssS,3.0
EState_VSA10,3.0
nHRing,3.0
fr_NH0,2.0
NumAliphaticHeterocycles,2.0
Diameter,2.0
C1SP2,2.0
PEOE_VSA14,2.0
SlogP_VSA8,2.0
SlogP_VSA11,2.0
NumUnspecifiedAtomStereoCenters,2.0
Xch-5d,2.0
NumHDonors,2.0
SddsN,2.0
PEOE_VSA13,2.0
AETA_alpha,2.0
Xc-6dv,2.0
ETA_dAlpha_A,2.0
fr_amidine,2.0
AMID_X,2.0
fr_Ar_NH,2.0
NumAromaticHeterocycles,2.0
ETA_beta_ns_d,2.0
ATS8dv,2.0
StsC,2.0
MAXssO,2.0
n5aHRing,2.0
NumSaturatedRings,2.0
SsOH,2.0
nFAHRing,1.0
SssssC,1.0
fr_bicyclic,1.0
fr_Imine,1.0
NsssCH,1.0
GGI8,1.0
NssS,1.0
fr_ArN,1.0
nFaRing,1.0
Xc-4d,1.0
n10FHRing,1.0
MDEC-24,1.0
NaasC,1.0
fr_Al_COO,1.0
NumAromaticRings,1.0
C1SP1,1.0
nS,1.0
NumAliphaticRings,1.0
n10FaRing,1.0
fr_sulfide,1.0
fr_methoxy,1.0
fr_NH2,1.0
C1SP3,1.0
fr_C_O_noCOO,1.0
n12FaRing,0.0
nG12FRing,0.0
n3HRing,0.0
n10FAHRing,0.0
NsCl,0.0
NsssP,0.0
fr_C_S,0.0
fr_SH,0.0
NumAmideBonds,0.0
n7AHRing,0.0
fr_ester,0.0
fr_piperzine,0.0
MAXdssS,0.0
MAXssssN,0.0
fr_lactone,0.0
n6FAHRing,0.0
n4AHRing,0.0
MDEO-11,0.0
fr_phenol,0.0
fr_Ndealkylation1,0.0
MINddsN,0.0
NdS,0.0
fr_Ndealkylation2,0.0
fr_hdrzine,0.0
MAXssssSi,0.0
fr_lactam,0.0
fr_imide,0.0
SsNH3,0.0
fr_priamide,0.0
n9FaRing,0.0
SssNH2,0.0
fr_sulfone,0.0
C3SP3,0.0
MAXddssS,0.0
n6AHRing,0.0
NumAromaticCarbocycles,0.0
n4Ring,0.0
NdssSe,0.0
nI,0.0
fr_barbitur,0.0
nG12FARing,0.0
SdsssP,0.0
NaaaC,0.0
MINaaS,0.0
fr_piperdine,0.0
nG12FAHRing,0.0
n9AHRing,0.0
n12Ring,0.0
MINssNH2,0.0
n6ARing,0.0
fr_HOCCN,0.0
NaaS,0.0
n9FHRing,0.0
C2SP1,0.0
MINsNH3,0.0
fr_dihydropyridine,0.0
nRing,0.0
NdO,0.0
fr_thiocyan,0.0
MDEN-11,0.0
n12FRing,0.0
n7aRing,0.0
n9FARing,0.0
fr_oxime,0.0
MINsssNH,0.0
fr_tetrazole,0.0
fr_azo,0.0
Xch-4dv,0.0
n10FaHRing,0.0
MINsI,0.0
fr_thiophene,0.0
nBondsT,0.0
ETA_shape_x,0.0
NumSaturatedCarbocycles,0.0
NumAliphaticCarbocycles,0.0
NdssS,0.0
nBridgehead,0.0
fr_epoxide,0.0
fr_Ar_COO,0.0
n8Ring,0.0
fr_Al_OH,0.0
MAXssssC,0.0
n12FAHRing,0.0
n8FaHRing,0.0
NssssSi,0.0
fr_thiazole,0.0
nG12FaHRing,0.0
fr_sulfonamd,0.0
n7FARing,0.0
MINsSH,0.0
nG12aHRing,0.0
StCH,0.0
fr_guanido,0.0
ETA_dPsi_B,0.0
Xc-6d,0.0
MDEC-14,0.0
NdsssP,0.0
MAXaaO,0.0
NddssS,0.0
n10FRing,0.0
nG12ARing,0.0
nF,0.0
fr_nitro_arom_nonortho,0.0
nP,0.0
fr_COO2,0.0
n7FAHRing,0.0
nFARing,0.0
fr_nitroso,0.0
MINtCH,0.0
MINdCH2,0.0
fr_hdrzone,0.0
MINdS,0.0
fr_urea,0.0
MAXsI,0.0
GGI9,0.0
SdCH2,0.0
fr_Ar_OH,0.0
n6aRing,0.0
MDEC-44,0.0
NssssN,0.0
n10Ring,0.0
NumSpiroAtoms,0.0
n9FAHRing,0.0
MINdsssP,0.0
n6Ring,0.0
SssSe,0.0
MAXsBr,0.0
fr_furan,0.0
n10FARing,0.0
SdssSe,0.0
nB,0.0
MINsF,0.0
fr_oxazole,0.0
fr_nitro_arom,0.0
n11FAHRing,0.0
Xc-4dv,0.0
fr_N_O,0.0
nFRing,0.0
NssssC,0.0
nX,0.0
MDEO-22,0.0
SaaO,0.0
nBr,0.0
n6FARing,0.0
fr_prisulfonamd,0.0
C4SP3,0.0
n7Ring,0.0
fr_alkyl_halide,0.0
