,importance
GATS3i,2.0
ATSC8se,2.0
AATS6d,2.0
PEOE_VSA9,2.0
GATS1c,2.0
SMR_VSA7,2.0
PEOE_VSA4,2.0
AATSC4i,2.0
MATS6p,2.0
GATS4m,2.0
AATS2Z,2.0
AXp-2d,2.0
MATS5s,2.0
AATSC6dv,2.0
ATSC3i,2.0
ATSC7dv,2.0
SpDiam_Dt,2.0
SIC3,2.0
AATSC8are,2.0
ATSC6i,2.0
SpMAD_Dzm,2.0
Xpc-4dv,2.0
MATS3v,2.0
AATS4dv,2.0
ATS5Z,2.0
VSA_EState3,2.0
MATS3d,2.0
MATS1se,2.0
MinPartialCharge,2.0
MATS8c,2.0
ATSC7p,2.0
ATSC4s,2.0
EState_VSA7,2.0
ATSC5se,2.0
Xc-3dv,2.0
AETA_dBeta,2.0
ATSC8s,2.0
GATS3c,2.0
AATSC0dv,2.0
AATS7v,2.0
GATS7se,2.0
MATS2d,2.0
SssNH,2.0
GATS4v,2.0
MATS4c,2.0
MATS2s,2.0
SpMAD_Dzv,2.0
AATS8v,2.0
rc_q_r1_max,2.0
AATS4d,2.0
MATS1Z,2.0
MATS4p,2.0
AXp-2dv,2.0
AXp-7d,2.0
ATSC0s,2.0
MDEC-33,2.0
AATS3are,2.0
AATS8s,2.0
ATSC0c,2.0
AATSC0p,2.0
ATSC4i,2.0
MATS1c,2.0
ATS4Z,2.0
AATSC7v,2.0
VR1_A,2.0
ZMIC2,2.0
GATS2p,2.0
AATS4are,2.0
SIC5,2.0
EState_VSA3,2.0
MATS4dv,2.0
ATSC7are,2.0
ATSC3v,2.0
ETA_dEpsilon_B,2.0
MID_C,1.0
AATS1p,1.0
AATS8d,1.0
ATSC2p,1.0
GATS3dv,1.0
ATSC8p,1.0
MATS1p,1.0
GATS1d,1.0
AATS2are,1.0
ATSC0i,1.0
AXp-3d,1.0
SIC0,1.0
GATS5p,1.0
ATS1s,1.0
AXp-5d,1.0
AXp-4d,1.0
ATSC0dv,1.0
nBondsD,1.0
Xch-7dv,1.0
GATS7i,1.0
IC1,1.0
AATSC7c,1.0
MATS8dv,1.0
MATS2p,1.0
rc_center_h,1.0
AATS3d,1.0
AETA_eta_R,1.0
AvgIpc,1.0
MaxEStateIndex,1.0
GGI5,1.0
SM1_Dzm,1.0
SlogP_VSA2,1.0
BCUTd-1l,1.0
ATS0dv,1.0
TIC1,1.0
MolWt,1.0
ATSC7c,1.0
ATS8Z,1.0
AATSC6Z,1.0
BCUTi-1h,1.0
IC0,1.0
AATS4p,1.0
GATS5pe,1.0
GATS2c,1.0
MATS2m,1.0
GATS1dv,1.0
GATS6Z,1.0
ATSC4Z,1.0
MATS2i,1.0
MATS3i,1.0
AATS5d,1.0
LabuteASA,1.0
ATSC4se,1.0
ATSC1s,1.0
AATSC1s,1.0
ATS6s,1.0
AATS3i,1.0
PetitjeanIndex,1.0
MATS3s,1.0
ZMIC5,1.0
AETA_eta_RL,1.0
MID_N,1.0
VSA_EState5,1.0
ATSC1are,1.0
AATSC2p,1.0
MID_h,1.0
ATSC8c,1.0
AATS5m,1.0
AATS5are,1.0
ETA_dEpsilon_C,1.0
AATS4Z,1.0
AATSC3v,1.0
GATS7c,1.0
TpiPC10,1.0
BCUTp-1h,1.0
GATS4d,1.0
Xpc-6dv,1.0
AATSC2c,1.0
MATS1d,1.0
CIC2,1.0
AATSC3c,1.0
ATS4s,1.0
ATS1dv,1.0
SpMAD_Dzp,1.0
AATSC5m,1.0
SaaCH,1.0
AATSC6v,1.0
SpMAD_Dzare,1.0
AATSC7s,1.0
MATS2pe,1.0
GATS7dv,1.0
ATSC3dv,1.0
C1SP3,1.0
ATSC2s,1.0
GATS5i,1.0
ATSC6v,1.0
BCUTse-1h,1.0
JGI10,1.0
Ipc,1.0
AATSC8c,1.0
ETA_epsilon_5,1.0
AATSC3i,1.0
Xpc-4d,1.0
AATS8dv,1.0
GATS8are,1.0
MATS8i,1.0
BCUTare-1l,1.0
rc_ncarbonyl_r3,0.0
SssCH2,0.0
fr_aniline,0.0
n5ARing,0.0
MDEN-33,0.0
PEOE_VSA14,0.0
MDEC-13,0.0
nG12FHRing,0.0
MDEN-12,0.0
SaaO,0.0
SpDiam_A,0.0
JGI8,0.0
BCUT2D_LOGPLOW,0.0
fr_Ndealkylation1,0.0
MAXssSe,0.0
MAXdssS,0.0
AXp-7dv,0.0
MDEC-12,0.0
nFAHRing,0.0
MWC09,0.0
MAXdsCH,0.0
PEOE_VSA5,0.0
MAXdssSe,0.0
fr_COO2,0.0
AXp-1d,0.0
MATS7pe,0.0
n5Ring,0.0
n6AHRing,0.0
ATSC8v,0.0
rc_n_ionizable_sites,0.0
TSRW10,0.0
Kappa1,0.0
fr_prisulfonamd,0.0
ATSC5p,0.0
MINdO,0.0
AXp-6d,0.0
nFARing,0.0
MAXssO,0.0
fr_urea,0.0
fr_aryl_methyl,0.0
Xch-5d,0.0
SMR_VSA3,0.0
NumAliphaticRings,0.0
ATS1m,0.0
ATSC2v,0.0
SsssN,0.0
AATSC8s,0.0
MATS4v,0.0
SRW09,0.0
ETA_dEpsilon_D,0.0
piPC6,0.0
MIC5,0.0
Kier3,0.0
ETA_beta_ns,0.0
fr_amide,0.0
C3SP3,0.0
NHOHCount,0.0
fr_ketone,0.0
MATS8v,0.0
MAXssCH2,0.0
MIC0,0.0
ATSC0d,0.0
SsssCH,0.0
nRot,0.0
ATSC2m,0.0
VSA_EState7,0.0
nFRing,0.0
SPS,0.0
n10FAHRing,0.0
fr_ArN,0.0
AATS2v,0.0
SsCH3,0.0
fr_nitro_arom,0.0
MDEC-24,0.0
Xch-5dv,0.0
AETA_beta_ns_d,0.0
fr_azo,0.0
AATSC1c,0.0
MATS6are,0.0
SMR_VSA6,0.0
fr_N_O,0.0
fr_hdrzine,0.0
MAXtN,0.0
TIC0,0.0
MINdsN,0.0
AATSC8m,0.0
VSA_EState8,0.0
n10FaRing,0.0
MDEO-12,0.0
NumAliphaticHeterocycles,0.0
MINsssB,0.0
SaaaC,0.0
piPC1,0.0
GGI4,0.0
rc_min_dist_carbonyl,0.0
MINsssN,0.0
piPC9,0.0
SlogP_VSA8,0.0
ATSC6c,0.0
MATS1s,0.0
nG12FRing,0.0
n9FARing,0.0
MATS8m,0.0
ATS5i,0.0
MINdsCH,0.0
nBondsKS,0.0
fragCpx,0.0
SssO,0.0
AATSC4se,0.0
ATS3dv,0.0
fr_methoxy,0.0
MINsF,0.0
BCUT2D_CHGHI,0.0
C3SP2,0.0
GATS1are,0.0
BCUTp-1l,0.0
TopoPSA,0.0
C2SP2,0.0
EState_VSA8,0.0
PEOE_VSA12,0.0
AATS0d,0.0
MAXdS,0.0
Xc-6dv,0.0
NumHeterocycles,0.0
SMR_VSA9,0.0
AATS1Z,0.0
AATSC1Z,0.0
SssssC,0.0
MINddssS,0.0
SdssS,0.0
PEOE_VSA7,0.0
nS,0.0
TIC5,0.0
nAcid,0.0
GGI1,0.0
SlogP_VSA3,0.0
MINddsN,0.0
MDEC-11,0.0
rc_nhetero_r3,0.0
GATS1v,0.0
RPCG,0.0
SlogP_VSA11,0.0
MDEN-11,0.0
NumAtomStereoCenters,0.0
nO,0.0
VSA_EState9,0.0
MAXddssS,0.0
ETA_eta_L,0.0
mZagreb1,0.0
NdO,0.0
ATSC1d,0.0
AMID_O,0.0
rc_naromatic_r3,0.0
Xch-6d,0.0
SddssS,0.0
MDEN-23,0.0
Xc-4dv,0.0
rc_nEWG_r3,0.0
ETA_epsilon_3,0.0
HallKierAlpha,0.0
AETA_alpha,0.0
fr_Ar_N,0.0
MinAbsPartialCharge,0.0
MINdssC,0.0
NumHAcceptors,0.0
nBase,0.0
MinEStateIndex,0.0
fr_benzene,0.0
AATS5dv,0.0
VSA_EState10,0.0
BCUTs-1h,0.0
SMR_VSA2,0.0
MINaaCH,0.0
ETA_dAlpha_A,0.0
MaxPartialCharge,0.0
ATSC2dv,0.0
fr_NH0,0.0
GATS2s,0.0
SaasC,0.0
SM1_Dzpe,0.0
SM1_Dzv,0.0
AATS2dv,0.0
AATS3dv,0.0
MAXssNH,0.0
SM1_Dzi,0.0
AATSC2are,0.0
GATS3s,0.0
AATSC0d,0.0
SlogP_VSA4,0.0
n6HRing,0.0
fr_hdrzone,0.0
Xc-4d,0.0
ATS2s,0.0
NumAromaticHeterocycles,0.0
VSA_EState1,0.0
nAromAtom,0.0
RNCG,0.0
GATS1Z,0.0
ETA_eta_B,0.0
Xc-6d,0.0
AETA_eta_F,0.0
n6Ring,0.0
SLogP,0.0
rc_nhalogen_r3,0.0
Xc-5d,0.0
AATS1dv,0.0
MDEC-23,0.0
ATSC0are,0.0
ATS3s,0.0
SIC1,0.0
NaasC,0.0
AATS7i,0.0
BCUTv-1h,0.0
C1SP2,0.0
fr_bicyclic,0.0
PEOE_VSA3,0.0
PEOE_VSA10,0.0
n6ARing,0.0
NssCH2,0.0
NdssC,0.0
fr_para_hydroxylation,0.0
ATSC7s,0.0
NumAliphaticCarbocycles,0.0
fr_quatN,0.0
MINsssCH,0.0
NssSe,0.0
MPC8,0.0
C2SP3,0.0
MINsCl,0.0
MAXsCl,0.0
ATS2pe,0.0
fr_Al_OH_noTert,0.0
fr_oxime,0.0
ETA_dPsi_B,0.0
fr_ester,0.0
AATS7d,0.0
ETA_beta_ns_d,0.0
fr_allylic_oxid,0.0
MINaaaC,0.0
ATSC4p,0.0
SsBr,0.0
MINsNH2,0.0
ATSC8m,0.0
MATS3c,0.0
n11FRing,0.0
JGI4,0.0
fr_C_O_noCOO,0.0
fr_NH1,0.0
ATSC5m,0.0
n10FHRing,0.0
ETA_dBeta,0.0
ATSC5c,0.0
MATS7m,0.0
GGI7,0.0
SMR_VSA5,0.0
ETA_eta_F,0.0
MAXaasN,0.0
HybRatio,0.0
AATS4v,0.0
SlogP_VSA7,0.0
MATS7dv,0.0
n10FARing,0.0
MDEN-22,0.0
rc_nEDG_r3,0.0
AATSC6p,0.0
n10FRing,0.0
MAXsNH2,0.0
GGI9,0.0
nFHRing,0.0
BCUTdv-1h,0.0
MDEO-11,0.0
rc_decay_halogen,0.0
PEOE_VSA13,0.0
ATSC4dv,0.0
nBondsM,0.0
EState_VSA9,0.0
JGI9,0.0
MAXsCH3,0.0
GGI10,0.0
ATS4dv,0.0
MDEC-34,0.0
NdssSe,0.0
ATSC1dv,0.0
AATSC3Z,0.0
Diameter,0.0
MAXsOH,0.0
MaxAbsPartialCharge,0.0
NdsCH,0.0
rc_decay_nitro,0.0
SlogP_VSA10,0.0
SlogP_VSA5,0.0
nBondsKD,0.0
Xch-6dv,0.0
MATS1dv,0.0
SpMAD_Dt,0.0
GATS2v,0.0
MINsCH3,0.0
SpAD_Dzm,0.0
ATSC3Z,0.0
MINssssC,0.0
nFaHRing,0.0
MINtsC,0.0
piPC5,0.0
MAXsBr,0.0
MATS6s,0.0
Xp-6d,0.0
ATS5s,0.0
fr_nitro_arom_nonortho,0.0
ATS6dv,0.0
MINsOH,0.0
GATS8dv,0.0
rc_decay_edg,0.0
SssssN,0.0
AATSC4p,0.0
ATS7dv,0.0
AATS2p,0.0
NdsN,0.0
MDEN-13,0.0
MAXaaaC,0.0
SlogP_VSA1,0.0
fr_sulfone,0.0
rc_en_r1_max,0.0
n5HRing,0.0
