,importance
JGT10,32.0
ATSC1pe,32.0
MATS4se,32.0
AATSC3are,32.0
GATS1d,32.0
rc_center_degree,32.0
MATS2p,32.0
GATS5p,31.0
ATSC0s,31.0
AATS3s,31.0
ATSC5se,31.0
MATS2i,31.0
AATSC6c,31.0
AATS4dv,31.0
AXp-7d,31.0
ATSC3p,31.0
ATSC8dv,31.0
Xc-5dv,31.0
FpDensityMorgan1,31.0
ATSC7s,31.0
AATS3Z,31.0
MATS3s,30.0
GATS5d,30.0
PEOE_VSA6,30.0
ATSC1se,30.0
AATS5i,30.0
BCUTse-1l,30.0
SsNH2,30.0
GATS6are,30.0
ATSC7i,30.0
VSA_EState2,30.0
GATS1m,30.0
MATS1d,30.0
AATS6s,30.0
MATS5c,30.0
ATS0dv,30.0
AETA_eta_B,30.0
MATS4d,30.0
AATS6se,30.0
AATSC7v,29.0
AXp-6dv,29.0
AATSC5c,29.0
SMR_VSA4,29.0
MATS5p,29.0
AATS3v,29.0
GATS4m,29.0
EState_VSA4,29.0
ATSC6i,29.0
GATS8c,29.0
MIC0,29.0
rc_decay_en,29.0
BCUTv-1l,29.0
BalabanJ,28.0
SLogP,28.0
BIC4,28.0
AMID_N,28.0
AATSC1pe,28.0
MINdssC,28.0
MATS1se,28.0
AATS4se,28.0
AATSC2i,28.0
AETA_eta_BR,28.0
AATSC6d,28.0
MDEC-13,28.0
AATS8dv,27.0
ATSC3are,27.0
Xpc-4dv,27.0
ATSC1i,27.0
CIC2,27.0
SM1_DzZ,27.0
AATSC0s,27.0
MATS6c,27.0
BCUTp-1l,27.0
CIC3,27.0
AATSC6v,27.0
PEOE_VSA10,27.0
ATSC0i,27.0
JGI5,27.0
MAXaaN,27.0
ATSC1s,27.0
AATSC8d,26.0
ATSC0dv,26.0
AATS2Z,26.0
SaasC,26.0
ATSC7d,26.0
ATSC7dv,26.0
AATS2dv,26.0
MATS7s,26.0
ATSC2d,26.0
ATSC7se,26.0
ATSC2v,26.0
MATS1pe,26.0
MATS6m,26.0
ATSC5d,26.0
AATSC2d,25.0
AATSC5i,25.0
GATS2s,25.0
ATS1dv,25.0
PEOE_VSA12,25.0
MATS3p,25.0
rc_decay_edg,25.0
GATS7i,25.0
AETA_eta_F,25.0
AATSC2Z,25.0
AATS2i,25.0
SlogP_VSA5,25.0
GATS8s,25.0
AATS6dv,25.0
AATS6Z,25.0
ETA_shape_p,25.0
ATSC1d,25.0
MINtsC,25.0
AATSC1m,25.0
AATS2p,24.0
AATSC1p,24.0
GATS5dv,24.0
MINdsCH,24.0
AATS5Z,24.0
GATS6Z,24.0
AATSC7c,24.0
rc_n_ionizable_sites,24.0
AETA_beta_ns_d,24.0
AATS3se,24.0
MDEC-23,24.0
ATS5s,24.0
AXp-4dv,24.0
PEOE_VSA2,24.0
AXp-7dv,24.0
AMID_C,24.0
JGI1,24.0
MATS2d,23.0
fr_para_hydroxylation,23.0
mZagreb1,23.0
SMR_VSA10,23.0
ATS3Z,23.0
GATS6i,23.0
BCUTZ-1l,23.0
MATS6s,23.0
MAXsCH3,23.0
ATSC7v,23.0
AATSC4se,23.0
ETA_beta,22.0
ATSC2p,22.0
AATSC0p,22.0
MATS8dv,22.0
AATS5dv,22.0
RotRatio,22.0
ATSC1v,22.0
BCUTi-1l,22.0
ETA_dEpsilon_B,22.0
AXp-2dv,22.0
MATS7m,22.0
ATSC8d,22.0
AATS0dv,22.0
AATSC0v,22.0
AATSC4i,22.0
SpDiam_A,22.0
fr_alkyl_halide,21.0
IC5,21.0
GATS6s,21.0
MINdO,21.0
ZMIC1,21.0
AATSC2p,21.0
VSA_EState1,21.0
AATS4Z,21.0
AATS3d,21.0
MATS5dv,21.0
PEOE_VSA4,21.0
MATS2v,21.0
GATS2p,21.0
AXp-6d,21.0
AATS8v,21.0
EState_VSA9,21.0
AATSC6dv,21.0
AXp-3d,21.0
AXp-4d,21.0
AATSC3dv,21.0
MATS6i,21.0
MINsCH3,20.0
MATS3m,20.0
AATSC6s,20.0
BCUTd-1h,20.0
GATS1i,20.0
ATS3s,20.0
Kier3,20.0
MATS8are,20.0
PetitjeanIndex,20.0
BCUTare-1l,20.0
AATSC4s,20.0
GATS7s,20.0
FilterItLogS,20.0
MATS6p,20.0
MAXssCH2,20.0
ATSC8i,20.0
MINsOH,20.0
AATS1Z,20.0
AATSC6p,20.0
ATSC8pe,20.0
MDEC-22,19.0
AATS4p,19.0
ATSC0p,19.0
AXp-2d,19.0
AXp-3dv,19.0
AATS1dv,19.0
AATS7s,19.0
Mv,19.0
MATS5se,19.0
MAXtsC,19.0
AXp-1dv,19.0
AATSC0dv,19.0
ATSC8c,19.0
MATS5i,19.0
AXp-5d,19.0
ETA_dBeta,19.0
Mp,18.0
AATSC7s,18.0
MolMR,18.0
AATS3dv,18.0
SpMAD_A,18.0
Xpc-6d,18.0
rc_nEWG_r3,18.0
AATSC7se,18.0
MATS8i,18.0
AATSC8s,18.0
AATS0Z,18.0
AATS1se,17.0
Xpc-4d,17.0
Xch-7dv,17.0
AXp-1d,17.0
AATS0se,17.0
AATS3p,17.0
MAXssNH,17.0
MINddssS,17.0
Xch-6d,17.0
TSRW10,17.0
PEOE_VSA5,17.0
GATS7pe,17.0
Chi4v,17.0
ATSC8Z,17.0
AATS1s,17.0
AATS4v,17.0
SM1_Dzi,16.0
GATS5i,16.0
AATS2v,16.0
AATSC8p,16.0
MDEC-12,16.0
GATS7dv,16.0
AATS5v,16.0
AATS0p,16.0
EState_VSA7,16.0
ETA_dEpsilon_C,16.0
MAXdO,16.0
GGI3,15.0
GATS8m,15.0
AATS1p,15.0
AATS2se,15.0
SM1_Dzse,15.0
ATS3dv,15.0
ATS5i,15.0
AATS6p,15.0
SaaNH,15.0
AATSC0se,15.0
AATS5p,15.0
Chi1v,15.0
SaaCH,15.0
AATS6v,14.0
EState_VSA1,14.0
SMR_VSA5,14.0
Xch-6dv,14.0
AATS7m,14.0
NumHAcceptors,14.0
AATSC7d,14.0
SpMAD_Dt,14.0
MZ,14.0
PEOE_VSA3,14.0
SMR_VSA7,14.0
MATS7dv,14.0
MAXsssCH,14.0
ATS6s,14.0
GATS1v,14.0
GATS6p,14.0
ATS2d,14.0
SMR_VSA3,14.0
fMF,13.0
SaaaC,13.0
MATS8Z,13.0
ETA_dAlpha_B,13.0
JGI7,13.0
MAXsOH,13.0
ETA_eta_BR,13.0
BCUTv-1h,13.0
MATS7se,13.0
Xch-7d,13.0
SlogP_VSA4,13.0
AvgIpc,13.0
bpol,13.0
ATSC8v,12.0
ATS5Z,12.0
ATS1i,12.0
VSA_EState8,12.0
SIC0,12.0
MINdsN,12.0
ETA_eta_B,12.0
AATS7dv,12.0
Xpc-6dv,12.0
VR2_A,12.0
AATS7p,12.0
AXp-0d,12.0
Mi,12.0
fr_ArN,11.0
AXp-5dv,11.0
CIC5,11.0
fr_allylic_oxid,11.0
CIC0,11.0
SM1_Dzp,11.0
AATSC8are,11.0
AATS7i,11.0
SlogP_VSA6,11.0
ATS7s,11.0
GATS8dv,11.0
SssCH2,10.0
MDEO-11,10.0
AATS8se,10.0
AATSC6i,10.0
Kier2,10.0
piPC9,10.0
JGI8,10.0
GGI5,10.0
NHOHCount,10.0
Xc-5d,10.0
AATS7se,10.0
VE2_Dt,10.0
MATS8v,10.0
ETA_dPsi_A,10.0
GATS8d,10.0
SsCH3,10.0
AATS6d,10.0
piPC5,9.0
AATS1d,9.0
MDEN-22,9.0
AATSC8Z,9.0
TpiPC10,9.0
NumValenceElectrons,9.0
GGI4,9.0
AATSC8c,9.0
AATS5d,9.0
ATSC0d,9.0
GATS8p,9.0
GATS8v,9.0
AATS4d,9.0
GATS8i,9.0
SaaN,9.0
fr_priamide,9.0
ATS1s,9.0
MAXddsN,8.0
PEOE_VSA14,8.0
AATS7v,8.0
Xch-5dv,8.0
piPC8,8.0
GATS7d,8.0
AATS6i,8.0
Xc-3dv,8.0
ATSC0v,8.0
rc_nhetero_r3,8.0
ETA_shape_x,8.0
MATS8p,8.0
EState_VSA10,8.0
GATS8are,8.0
SRW09,8.0
AETA_eta_R,8.0
Xp-7dv,8.0
Xc-4d,7.0
rc_center_h,7.0
SsSH,7.0
NdssC,7.0
ATS5p,7.0
SssNH,7.0
MDEN-23,7.0
AATS8d,7.0
ATS7dv,7.0
AMID_X,7.0
ATS1Z,7.0
nFAHRing,7.0
SsssCH,7.0
ATS5dv,7.0
TIC1,6.0
piPC10,6.0
piPC3,6.0
rc_nEDG_r3,6.0
GGI6,6.0
rc_en_center,6.0
ATS8dv,6.0
SMR_VSA9,6.0
fragCpx,6.0
SlogP_VSA8,6.0
Xp-5d,6.0
NsOH,6.0
ATSC8p,6.0
MINsssCH,6.0
fr_NH1,6.0
VR2_Dzm,5.0
C3SP2,5.0
SlogP_VSA7,5.0
ATS8s,5.0
AATS8p,5.0
SddsN,5.0
AETA_alpha,5.0
C1SP2,5.0
fr_NH0,5.0
fr_quatN,5.0
C1SP3,5.0
rc_min_dist_carbonyl,5.0
NtsC,5.0
NdsCH,4.0
SssssC,4.0
MDEC-14,4.0
AATS8m,4.0
n10FaRing,4.0
n5aHRing,4.0
rc_center_formalq,4.0
C2SP3,4.0
C1SP1,4.0
ATS6dv,4.0
nBase,4.0
LogEE_Dt,4.0
nBr,4.0
nG12FARing,4.0
AATS7d,4.0
piPC7,4.0
fr_C_O,3.0
n6HRing,3.0
rc_decay_halogen,3.0
fr_Al_OH_noTert,3.0
Xch-5d,3.0
nG12FAHRing,3.0
VSA_EState10,3.0
nN,3.0
MAXsF,3.0
MINsCl,3.0
ECIndex,3.0
rc_center_inring,3.0
ETA_beta_ns_d,3.0
NssCH2,3.0
SlogP_VSA12,3.0
n6aHRing,3.0
nHBDon,3.0
rc_naromatic_r3,3.0
MINaaO,2.0
nFARing,2.0
n5ARing,2.0
ETA_epsilon_3,2.0
C2SP2,2.0
Ipc,2.0
NumAmideBonds,2.0
NumHeteroatoms,2.0
SlogP_VSA11,2.0
rc_ncarbonyl_r3,2.0
C3SP3,2.0
naHRing,2.0
MWC03,2.0
fr_Ar_N,2.0
MDEN-11,2.0
NaasC,2.0
VSA_EState9,2.0
fr_C_O_noCOO,2.0
GGI10,2.0
nRot,2.0
ATS7p,2.0
MPC9,2.0
fr_phenol,2.0
fr_pyridine,2.0
SsCl,2.0
nAHRing,2.0
ATS8m,2.0
JGI10,2.0
fr_aniline,2.0
fr_Ar_OH,1.0
ETA_dAlpha_A,1.0
NaasN,1.0
NsssN,1.0
ATS7Z,1.0
GGI9,1.0
n6aRing,1.0
NumSaturatedRings,1.0
MDEN-33,1.0
fr_ketone,1.0
fr_COO,1.0
fr_benzene,1.0
fr_imide,1.0
NssO,1.0
rc_center_aromatic,1.0
NsssNH,1.0
NumAtomStereoCenters,1.0
fr_tetrazole,1.0
n7Ring,1.0
NaaaC,1.0
RingCount,1.0
ETA_dPsi_B,1.0
n10FHRing,1.0
nO,1.0
nBondsD,1.0
GGI7,1.0
fr_NH2,1.0
n9FARing,1.0
MAXssssC,1.0
SdS,1.0
MDEO-12,1.0
n6ARing,1.0
NdO,1.0
n9FRing,1.0
rc_en_r1_max,1.0
MAXssO,1.0
MINdS,1.0
MDEC-11,1.0
fr_bicyclic,1.0
nFHRing,1.0
n6AHRing,1.0
nG12FHRing,1.0
fr_aryl_methyl,1.0
HybRatio,1.0
rc_nhalogen_r3,1.0
nFaHRing,1.0
fr_unbrch_alkane,0.0
n10FRing,0.0
fr_HOCCN,0.0
NsF,0.0
NumHeterocycles,0.0
nG12HRing,0.0
nP,0.0
MAXtCH,0.0
MAXssssSi,0.0
n11FRing,0.0
n7aRing,0.0
n12FAHRing,0.0
n10FARing,0.0
fr_hdrzone,0.0
fr_term_acetylene,0.0
SddC,0.0
MINssNH2,0.0
n8FHRing,0.0
C4SP3,0.0
NumSpiroAtoms,0.0
NaaSe,0.0
StCH,0.0
fr_aldehyde,0.0
MINdssSe,0.0
MAXsSH,0.0
n5HRing,0.0
fr_barbitur,0.0
MINsssB,0.0
fr_piperzine,0.0
fr_thiazole,0.0
fr_lactam,0.0
NdsssP,0.0
NssSe,0.0
fr_Al_COO,0.0
SdsssP,0.0
MDEC-44,0.0
fr_Ndealkylation1,0.0
fr_Ar_COO,0.0
SssssN,0.0
fr_hdrzine,0.0
n10FaHRing,0.0
fr_nitro_arom_nonortho,0.0
nG12FaRing,0.0
MAXdssS,0.0
fr_nitro_arom,0.0
NsI,0.0
n7ARing,0.0
nG12FaHRing,0.0
fr_guanido,0.0
fr_furan,0.0
n8FaHRing,0.0
MINdCH2,0.0
fr_sulfonamd,0.0
nBondsKD,0.0
NaaS,0.0
NsNH3,0.0
MAXsssNH,0.0
fr_ketone_Topliss,0.0
MAXaaS,0.0
NaaO,0.0
fr_amidine,0.0
NdsN,0.0
MAXssS,0.0
MINsNH3,0.0
NssssSi,0.0
SssSe,0.0
n4ARing,0.0
n7FHRing,0.0
NssNH2,0.0
nB,0.0
NumSaturatedCarbocycles,0.0
fr_urea,0.0
C2SP1,0.0
fr_thiophene,0.0
SdssS,0.0
nFaRing,0.0
n9FaRing,0.0
Radius,0.0
nH,0.0
Xch-4d,0.0
n5AHRing,0.0
Xch-4dv,0.0
fr_lactone,0.0
nARing,0.0
nFRing,0.0
n3Ring,0.0
fr_methoxy,0.0
nG12FRing,0.0
NumSaturatedHeterocycles,0.0
rc_decay_nitro,0.0
fr_Imine,0.0
fr_prisulfonamd,0.0
JGI9,0.0
fr_imidazole,0.0
n7FARing,0.0
MAXssSe,0.0
n7AHRing,0.0
nBridgehead,0.0
SdssSe,0.0
n4HRing,0.0
n11FHRing,0.0
MAXddC,0.0
SsSeH,0.0
n6Ring,0.0
MDEC-24,0.0
NumAliphaticCarbocycles,0.0
n11FaRing,0.0
n12FRing,0.0
MAXdsssP,0.0
fr_nitroso,0.0
fr_sulfone,0.0
NddssS,0.0
fr_ester,0.0
fr_alkyl_carbamate,0.0
fr_thiocyan,0.0
fr_piperdine,0.0
fr_dihydropyridine,0.0
fr_azide,0.0
NdCH2,0.0
MAXsPH2,0.0
n12HRing,0.0
fr_oxazole,0.0
n8FRing,0.0
n8Ring,0.0
MDEO-22,0.0
nAromBond,0.0
fr_N_O,0.0
MINsI,0.0
n4aRing,0.0
n9FAHRing,0.0
NOCount,0.0
NssssC,0.0
fr_epoxide,0.0
fr_oxime,0.0
fr_azo,0.0
MINssssN,0.0
n10FAHRing,0.0
SsPH2,0.0
n8FARing,0.0
SdNH,0.0
MDEC-34,0.0
n8FAHRing,0.0
fr_morpholine,0.0
GGI8,0.0
fr_sulfide,0.0
Xc-6dv,0.0
n3aRing,0.0
NssS,0.0
n6FARing,0.0
fr_Ndealkylation2,0.0
Xc-4dv,0.0
NssssN,0.0
nS,0.0
NsssCH,0.0
Xc-6d,0.0
n4Ring,0.0
n5Ring,0.0
