,importance
CIC2,32.0
AMID_O,32.0
GATS6m,32.0
GATS5v,32.0
ATSC1dv,32.0
ATSC1v,32.0
GATS8p,32.0
AATSC4d,32.0
AATSC2Z,32.0
GATS1p,32.0
ATSC6p,32.0
fr_quatN,31.0
AATSC5d,31.0
AATSC8c,31.0
JGI6,31.0
AATSC5are,31.0
ATSC0pe,31.0
MATS7c,31.0
MINdssC,31.0
VSA_EState6,31.0
AATSC7dv,31.0
AATSC7d,31.0
ATSC1p,30.0
Chi4v,30.0
AETA_eta,30.0
MATS6s,30.0
MINssNH,30.0
ETA_dEpsilon_D,30.0
GATS5dv,30.0
AATS5Z,30.0
AATSC4p,30.0
ATSC7d,30.0
SpMAD_Dzm,30.0
ATSC8p,30.0
MATS8are,29.0
IC0,29.0
AATS4p,29.0
Xch-7dv,29.0
CIC5,29.0
ATSC7dv,29.0
MDEC-12,29.0
PEOE_VSA10,28.0
AATS4v,28.0
MAXsssCH,28.0
EState_VSA2,28.0
ATSC4p,28.0
GATS1i,28.0
AATSC8m,28.0
MDEC-23,28.0
MIC1,28.0
Kappa3,28.0
AATS4pe,28.0
BCUTZ-1l,28.0
AATS0Z,28.0
ATSC8dv,28.0
ATSC3pe,28.0
ATSC5d,28.0
GATS7p,27.0
AATS3Z,27.0
BalabanJ,27.0
GATS6pe,27.0
MATS1v,27.0
MATS4v,27.0
ATSC7Z,27.0
JGT10,27.0
AATS7i,27.0
SIC1,27.0
AATS2p,27.0
ATSC6dv,27.0
ATSC3Z,27.0
ATS0m,27.0
ATSC2s,27.0
AATSC3pe,27.0
GATS7i,26.0
AATSC1d,26.0
ATSC4d,26.0
MATS8s,26.0
ATSC2Z,26.0
EState_VSA3,26.0
ATSC7c,26.0
SlogP_VSA10,26.0
ATSC8pe,26.0
AATSC7se,26.0
Chi4n,26.0
MATS2m,25.0
MDEC-22,25.0
BCUTd-1h,25.0
BCUTi-1l,25.0
SlogP_VSA6,25.0
MATS1p,25.0
GATS5d,25.0
Xc-5dv,25.0
AATS6p,25.0
ETA_shape_y,25.0
ATSC5p,25.0
ETA_eta_B,25.0
AATSC7s,25.0
MAXdsCH,25.0
ATSC6v,25.0
MATS6v,25.0
MIC0,25.0
AATS5s,25.0
AXp-5dv,24.0
AATSC6are,24.0
ATSC8i,24.0
GATS6i,24.0
ETA_epsilon_1,24.0
AATS6s,24.0
TSRW10,24.0
AATSC1p,24.0
GATS2d,24.0
Xch-6dv,24.0
ATSC1se,24.0
AATS1Z,23.0
MATS6m,23.0
Phi,23.0
ATS5Z,23.0
Xpc-5dv,23.0
AATSC6s,22.0
AETA_beta_ns,22.0
AATS8i,22.0
AMID_h,22.0
AATS4s,22.0
fMF,22.0
MINssCH2,22.0
GATS2v,22.0
AATSC0dv,22.0
SMR_VSA2,22.0
AATSC6c,21.0
ATS4m,21.0
ATSC7s,21.0
MATS6are,21.0
GATS8m,21.0
AATS7s,21.0
JGI8,21.0
MATS8c,21.0
AXp-1d,21.0
ATSC8se,21.0
MINdsN,21.0
EState_VSA9,21.0
AvgIpc,21.0
MAXaaN,21.0
ATS6i,21.0
Xch-5dv,20.0
AATS4dv,20.0
ATS4dv,20.0
Xch-6d,20.0
AATSC6p,20.0
AETA_eta_BR,20.0
Xp-6dv,20.0
GATS6v,20.0
AATS7m,20.0
ATSC6are,20.0
AATS3v,20.0
GATS8pe,20.0
AATS3dv,20.0
AETA_eta_F,20.0
ATSC1m,20.0
AXp-5d,19.0
AATS6dv,19.0
AETA_eta_RL,19.0
ATSC0p,19.0
MATS8v,19.0
GATS6p,19.0
GATS8c,19.0
ATS7are,19.0
AATSC8s,19.0
ATS4p,19.0
ATSC7pe,19.0
ATSC7p,19.0
SlogP_VSA5,19.0
Chi2v,19.0
ATS4s,19.0
MATS5p,18.0
MAXaaaC,18.0
MINsNH2,18.0
MDEC-33,18.0
ATSC6s,18.0
MINsssCH,18.0
AATS6Z,18.0
ATSC8d,18.0
MDEN-12,18.0
C2SP2,18.0
AATS5d,18.0
AATS0s,17.0
AATSC0d,17.0
AATSC0are,17.0
PEOE_VSA5,17.0
AETA_alpha,17.0
MAXdO,17.0
ATS2m,17.0
ATS4i,17.0
SIC0,17.0
MATS8p,17.0
AXp-7dv,17.0
ETA_dEpsilon_B,17.0
GATS8v,17.0
SsCH3,17.0
GATS8s,17.0
SRW09,17.0
AXp-4dv,17.0
GATS7dv,17.0
NssCH2,17.0
SMR_VSA1,16.0
SlogP_VSA4,16.0
ATSC2p,16.0
AATS1s,16.0
AXp-3dv,16.0
AATS1dv,16.0
AATS6v,16.0
ETA_psi_1,16.0
ATS1dv,16.0
AETA_beta_ns_d,16.0
fr_pyridine,16.0
ATS1v,16.0
SlogP_VSA12,16.0
AATS2Z,16.0
Mv,16.0
AATS7dv,16.0
AATS1pe,15.0
ATSC4v,15.0
ETA_epsilon_4,15.0
ATS7s,15.0
SMR_VSA5,15.0
AXp-1dv,15.0
GATS7v,15.0
HallKierAlpha,15.0
GATS1d,15.0
VSA_EState10,15.0
fr_morpholine,15.0
SsssN,15.0
MDEN-13,15.0
ATSC1d,15.0
AXp-6d,14.0
AATS8pe,14.0
ATS6s,14.0
ATSC7v,14.0
MATS6p,14.0
AATSC8dv,14.0
GATS8dv,14.0
AATS8d,14.0
NaasN,14.0
AATS1p,14.0
AATSC7Z,14.0
Xpc-5d,13.0
AATS8Z,13.0
fr_allylic_oxid,13.0
fr_imidazole,13.0
AATS5dv,13.0
JGI1,13.0
ATSC2v,13.0
Xp-4d,13.0
ATSC0dv,13.0
Xch-7d,13.0
GGI5,13.0
ATSC8v,13.0
MATS8m,13.0
SM1_Dzm,13.0
CIC0,13.0
MAXssCH2,13.0
AATSC7v,13.0
Kier2,13.0
SlogP_VSA3,13.0
GATS8i,12.0
ATS1s,12.0
GATS8d,12.0
VR3_A,12.0
AATS6d,12.0
nAcid,12.0
AATSC8are,12.0
VR1_A,12.0
JGI7,12.0
SsssNH,12.0
AATS0p,12.0
VSA_EState1,12.0
AATS8v,11.0
GGI4,11.0
DetourIndex,11.0
GATS7d,11.0
Xc-3dv,11.0
VSA_EState9,11.0
AATSC8d,11.0
AATS7v,11.0
SM1_Dzi,11.0
mZagreb1,11.0
AXp-7d,10.0
VE2_Dzp,10.0
SssNH,10.0
MDEN-22,10.0
GATS1v,10.0
AATS8p,10.0
AATS2s,10.0
MIC4,10.0
Xc-5d,9.0
Ipc,9.0
ETA_beta_ns,9.0
ATS7dv,9.0
ATS6dv,9.0
PEOE_VSA3,9.0
nBondsS,9.0
piPC10,9.0
AXp-0dv,9.0
GGI6,9.0
ATS8p,9.0
AATS8s,9.0
Xc-3d,8.0
piPC8,8.0
fr_para_hydroxylation,8.0
PEOE_VSA4,8.0
SpMax_A,8.0
MINaaNH,8.0
NdssC,8.0
PetitjeanIndex,8.0
ETA_beta,8.0
AATS8dv,8.0
AXp-4d,8.0
AATS7d,8.0
GGI7,8.0
piPC4,8.0
GGI8,8.0
fr_Ar_N,7.0
piPC9,7.0
AETA_eta_R,7.0
ATSC0d,7.0
NumHAcceptors,7.0
SMR_VSA9,7.0
piPC6,7.0
JGI10,7.0
SlogP_VSA7,7.0
ETA_dAlpha_B,6.0
ETA_epsilon_3,6.0
NumHeterocycles,6.0
ETA_dAlpha_A,6.0
fr_aniline,6.0
n6HRing,6.0
MWC05,6.0
piPC7,6.0
nAtom,5.0
MAXsOH,5.0
Kier1,5.0
ATS8s,5.0
fr_NH0,5.0
AATS0d,5.0
SsOH,5.0
NtN,5.0
SsssCH,5.0
ATS8dv,5.0
C1SP2,5.0
EState_VSA1,5.0
NaasC,5.0
C1SP3,4.0
C2SP3,4.0
MPC10,4.0
SlogP_VSA8,4.0
GGI2,4.0
ETA_beta_s,4.0
fr_NH1,4.0
MDEC-34,4.0
n8FAHRing,4.0
GGI10,4.0
NHOHCount,4.0
nRot,4.0
GGI1,4.0
NumAliphaticHeterocycles,3.0
nFHRing,3.0
SM1_Dzse,3.0
EState_VSA10,3.0
MDEC-11,3.0
fr_aryl_methyl,3.0
C3SP2,3.0
SssO,3.0
n6aHRing,3.0
MPC5,3.0
ATS8m,3.0
n5AHRing,2.0
n5aRing,2.0
n5ARing,2.0
ETA_beta_ns_d,2.0
AMID_X,2.0
Xch-5d,2.0
n10FRing,2.0
MAXssS,2.0
NsssCH,2.0
SlogP_VSA11,2.0
n10FaRing,2.0
MDEO-11,1.0
Xch-4dv,1.0
NumAromaticRings,1.0
nHBDon,1.0
NssS,1.0
MID_X,1.0
MAXsCl,1.0
NumSaturatedHeterocycles,1.0
fr_unbrch_alkane,1.0
fr_bicyclic,1.0
NumAromaticHeterocycles,1.0
MAXssO,1.0
piPC1,1.0
Xc-6dv,1.0
MDEN-33,1.0
nG12FAHRing,1.0
n10FaHRing,1.0
PEOE_VSA13,1.0
GGI9,1.0
fr_Imine,1.0
C1SP1,1.0
n6AHRing,1.0
n5HRing,1.0
NumAliphaticCarbocycles,1.0
Radius,1.0
MDEC-14,1.0
n9FHRing,1.0
n6aRing,1.0
NssssC,0.0
NdssS,0.0
fr_Ar_COO,0.0
Xc-4dv,0.0
nG12FHRing,0.0
fr_nitro_arom_nonortho,0.0
MINtN,0.0
SssNH2,0.0
fr_nitro_arom,0.0
Xc-4d,0.0
MAXssssC,0.0
NumSaturatedCarbocycles,0.0
fr_oxazole,0.0
n9ARing,0.0
SRW03,0.0
MINssNH2,0.0
fr_piperzine,0.0
MINssO,0.0
MAXsBr,0.0
fr_C_O_noCOO,0.0
n10FAHRing,0.0
nBondsT,0.0
fr_lactam,0.0
MINtCH,0.0
fr_tetrazole,0.0
PEOE_VSA14,0.0
fr_COO2,0.0
ETA_shape_x,0.0
fr_phenol_noOrthoHbond,0.0
fr_thiocyan,0.0
n10FHRing,0.0
MAXsSH,0.0
Xc-6d,0.0
nFRing,0.0
fr_C_S,0.0
NumUnspecifiedAtomStereoCenters,0.0
fr_barbitur,0.0
RingCount,0.0
fr_imide,0.0
fr_ArN,0.0
NumAromaticCarbocycles,0.0
MAXddssS,0.0
NumAliphaticRings,0.0
n12ARing,0.0
n6ARing,0.0
fr_dihydropyridine,0.0
fr_piperdine,0.0
C3SP3,0.0
NaaaC,0.0
fr_sulfone,0.0
MAXsssB,0.0
n9FaRing,0.0
NumSaturatedRings,0.0
NdS,0.0
NaaO,0.0
SsNH3,0.0
fr_lactone,0.0
NumBridgeheadAtoms,0.0
MINssssN,0.0
nFAHRing,0.0
fr_hdrzone,0.0
SddsN,0.0
nFARing,0.0
MINsNH3,0.0
fr_Ar_NH,0.0
n6Ring,0.0
fr_Ndealkylation1,0.0
nFaRing,0.0
n7AHRing,0.0
fr_Ndealkylation2,0.0
SdsssP,0.0
nS,0.0
fr_Al_COO,0.0
n6FHRing,0.0
fr_azo,0.0
NssssSi,0.0
fr_furan,0.0
MINsssNH,0.0
ETA_dPsi_B,0.0
n6FARing,0.0
MDEC-24,0.0
MDEO-22,0.0
nSpiro,0.0
nG12FARing,0.0
SssssC,0.0
nP,0.0
MAXssssSi,0.0
n3AHRing,0.0
n10FARing,0.0
fr_methoxy,0.0
fr_nitroso,0.0
n7aRing,0.0
NdssSe,0.0
fr_SH,0.0
fr_oxime,0.0
MINdS,0.0
MINsF,0.0
StCH,0.0
nG12FaHRing,0.0
MINsI,0.0
n7FARing,0.0
n7FAHRing,0.0
fr_epoxide,0.0
n8FaHRing,0.0
StsC,0.0
n8AHRing,0.0
n12FARing,0.0
n7Ring,0.0
fr_Ar_OH,0.0
MDEN-11,0.0
nG12Ring,0.0
MINdCH2,0.0
n11FAHRing,0.0
fr_urea,0.0
n9FARing,0.0
fr_HOCCN,0.0
MINdssS,0.0
MAXsI,0.0
fr_N_O,0.0
fr_prisulfonamd,0.0
fr_Al_OH,0.0
fr_NH2,0.0
n12FaRing,0.0
MINdNH,0.0
fr_hdrzine,0.0
fr_priamide,0.0
MINaaO,0.0
C4SP3,0.0
fr_amidine,0.0
MDEC-44,0.0
MAXaaS,0.0
NddssS,0.0
fr_thiazole,0.0
fr_sulfonamd,0.0
NdsssP,0.0
fr_guanido,0.0
nF,0.0
n9FAHRing,0.0
NaaS,0.0
fr_sulfide,0.0
n12FRing,0.0
NsCl,0.0
NdO,0.0
nI,0.0
n4HRing,0.0
MINdsssP,0.0
fr_amide,0.0
MAXddsN,0.0
SdCH2,0.0
fr_ester,0.0
NssssN,0.0
n4ARing,0.0
NsssB,0.0
SsBr,0.0
n10ARing,0.0
C2SP1,0.0
fr_thiophene,0.0
fr_alkyl_halide,0.0
fr_aldehyde,0.0
SsssP,0.0
