,importance
MATS3m,2.0
AATSC6are,2.0
SM1_Dzi,2.0
ATS5i,2.0
FpDensityMorgan3,2.0
ZMIC5,2.0
AATSC6p,2.0
ATSC1s,2.0
BCUTd-1l,2.0
Mv,2.0
AATSC2are,2.0
ATSC4d,2.0
BCUTZ-1h,2.0
IC0,2.0
JGI10,2.0
GATS3i,2.0
BCUTc-1l,2.0
GATS6s,2.0
AATSC3Z,2.0
BCUTi-1l,2.0
ATSC0i,2.0
AATS4p,2.0
MATS2pe,2.0
MATS3d,2.0
MATS5v,2.0
BCUT2D_LOGPHI,2.0
AATS8dv,2.0
ATSC4v,2.0
MINddsN,2.0
EState_VSA3,2.0
AATSC2c,2.0
bpol,2.0
GATS6v,2.0
ATSC5v,2.0
SM1_Dzv,2.0
RPCG,2.0
GATS7c,2.0
AATSC1Z,2.0
BIC5,2.0
CIC2,2.0
MATS7i,2.0
MATS4c,2.0
AETA_beta,2.0
JGI8,2.0
ETA_eta_L,2.0
MinEStateIndex,2.0
ETA_epsilon_2,2.0
MATS1c,2.0
TopoPSA,2.0
AATSC6s,2.0
ATSC7dv,2.0
piPC9,2.0
MolWt,1.0
GGI6,1.0
MATS2s,1.0
AATSC8c,1.0
ATSC7s,1.0
AATSC8m,1.0
MATS4are,1.0
VSA_EState2,1.0
MATS6c,1.0
MATS3v,1.0
GATS2c,1.0
AATS4Z,1.0
AATSC6i,1.0
SaaCH,1.0
AATSC2p,1.0
NsNH2,1.0
BCUTi-1h,1.0
ATSC8c,1.0
ATSC3p,1.0
MINaaCH,1.0
BCUTs-1h,1.0
Xc-5d,1.0
MATS8m,1.0
BCUTp-1l,1.0
MATS6p,1.0
AATS1dv,1.0
SlogP_VSA2,1.0
AATS4dv,1.0
ATSC8m,1.0
MDEC-22,1.0
AATS5s,1.0
AATS7i,1.0
AATS2v,1.0
MATS1Z,1.0
ATSC8v,1.0
GATS2are,1.0
MATS2d,1.0
Chi4v,1.0
AATS2are,1.0
VSA_EState10,1.0
ATSC3v,1.0
ATSC6v,1.0
AvgIpc,1.0
MATS3s,1.0
AATSC0i,1.0
JGI2,1.0
ATSC4c,1.0
ATS1dv,1.0
GATS1d,1.0
AETA_dBeta,1.0
MIC1,1.0
ATS1m,1.0
AATS2p,1.0
ATS6s,1.0
ATSC2s,1.0
EState_VSA9,1.0
GATS1se,1.0
VR1_A,1.0
MATS3dv,1.0
GATS2s,1.0
ATSC0c,1.0
AATSC8se,1.0
AATS7dv,1.0
ATSC2m,1.0
mZagreb1,1.0
MATS1se,1.0
ETA_epsilon_5,1.0
GATS1c,1.0
MATS2i,1.0
NumHAcceptors,1.0
ATSC8p,1.0
AATS1s,1.0
AATS2i,1.0
ATSC2v,1.0
MATS8c,1.0
GATS8are,1.0
JGI4,1.0
ATSC7m,1.0
GATS4i,1.0
MATS2v,1.0
SpDiam_A,1.0
ATSC6dv,1.0
AATSC1s,1.0
BCUTv-1l,1.0
IC3,1.0
piPC10,1.0
Ipc,1.0
AATS0d,1.0
AATSC3c,1.0
AATS6s,1.0
RNCG,1.0
ATSC4Z,1.0
SssNH,1.0
MATS4d,1.0
MATS7p,1.0
ATSC7c,1.0
ATS7dv,1.0
SpMAD_Dzare,1.0
AATSC2s,1.0
AXp-7dv,1.0
AETA_eta_FL,1.0
AATSC3p,1.0
BCUTv-1h,1.0
GATS8s,1.0
EState_VSA1,1.0
MAXdS,1.0
AATSC3i,1.0
AMID_O,1.0
BCUTse-1h,1.0
SpAD_Dzm,1.0
SpMAD_Dzp,1.0
AATSC5p,1.0
BCUT2D_MWHI,1.0
BCUT2D_MRHI,1.0
MDEN-33,0.0
nFAHRing,0.0
nFRing,0.0
MAXdsCH,0.0
MDEC-12,0.0
fr_ArN,0.0
SPS,0.0
ATSC5p,0.0
SaaO,0.0
n12FHRing,0.0
AATS5dv,0.0
AXp-7d,0.0
fr_benzene,0.0
SMR_VSA6,0.0
fr_hdrzine,0.0
AATS8v,0.0
AATSC1c,0.0
fr_azo,0.0
AXp-1d,0.0
PEOE_VSA14,0.0
GGI5,0.0
SRW09,0.0
fr_nitro_arom,0.0
MAXdssSe,0.0
SsCH3,0.0
AATS3d,0.0
PEOE_VSA4,0.0
TIC0,0.0
n5Ring,0.0
SsssCH,0.0
MAXdO,0.0
nFARing,0.0
AXp-6d,0.0
fr_prisulfonamd,0.0
Kappa1,0.0
MINssSe,0.0
n6AHRing,0.0
MAXssCH2,0.0
TpiPC10,0.0
C3SP3,0.0
SpMAD_Dzv,0.0
MID_h,0.0
MATS8p,0.0
MIC5,0.0
MATS4v,0.0
ETA_dEpsilon_D,0.0
piPC6,0.0
AATSC7s,0.0
MINsssB,0.0
piPC1,0.0
C1SP3,0.0
MAXdssS,0.0
AATS2dv,0.0
MWC09,0.0
AATSC7m,0.0
MATS2p,0.0
fr_N_O,0.0
MDEN-12,0.0
MDEC-24,0.0
AATSC7c,0.0
VSA_EState7,0.0
n10FAHRing,0.0
MAXtN,0.0
n9FARing,0.0
nG12FARing,0.0
ATSC6c,0.0
SlogP_VSA8,0.0
fr_COO2,0.0
AATSC3v,0.0
AATS3dv,0.0
Xch-5dv,0.0
VSA_EState8,0.0
GATS3dv,0.0
fr_aryl_methyl,0.0
Xch-5d,0.0
SMR_VSA3,0.0
MDEC-13,0.0
fr_Ndealkylation1,0.0
nRot,0.0
MINdsN,0.0
n10FaRing,0.0
Kier3,0.0
MDEO-12,0.0
nAHRing,0.0
SMR_VSA2,0.0
SaaaC,0.0
n5ARing,0.0
GGI4,0.0
MINsssN,0.0
AXp-4d,0.0
fr_priamide,0.0
MAXssO,0.0
EState_VSA7,0.0
TSRW10,0.0
fr_NH0,0.0
SsssN,0.0
MAXssNH,0.0
ETA_beta_ns,0.0
NHOHCount,0.0
fr_ketone,0.0
MATS8v,0.0
MIC0,0.0
ATSC0s,0.0
ATSC0d,0.0
ATSC2dv,0.0
NumAmideBonds,0.0
nARing,0.0
ETA_dAlpha_B,0.0
AATS6d,0.0
PetitjeanIndex,0.0
Xpc-6dv,0.0
AATS4d,0.0
ATS8dv,0.0
ATSC7are,0.0
GATS1dv,0.0
IC1,0.0
MDEC-34,0.0
ETA_dAlpha_A,0.0
MPC10,0.0
ETA_epsilon_3,0.0
NdssSe,0.0
MDEO-11,0.0
ATSC1dv,0.0
Diameter,0.0
MID_C,0.0
MAXsOH,0.0
SssssN,0.0
MaxAbsPartialCharge,0.0
SIC5,0.0
NdsCH,0.0
EState_VSA8,0.0
VSA_EState5,0.0
SlogP_VSA10,0.0
SlogP_VSA5,0.0
nBondsKD,0.0
Xch-6dv,0.0
MATS1dv,0.0
ATS4dv,0.0
GGI10,0.0
MAXsCH3,0.0
JGI9,0.0
VSA_EState1,0.0
AATS8are,0.0
NdsN,0.0
MDEN-13,0.0
MAXaaaC,0.0
SlogP_VSA1,0.0
AATS3Z,0.0
fr_sulfone,0.0
ATSC3Z,0.0
MINsCH3,0.0
NumAromaticHeterocycles,0.0
ATSC6p,0.0
PEOE_VSA13,0.0
ATSC4dv,0.0
ATS2s,0.0
Xc-4d,0.0
nBondsM,0.0
ATS0dv,0.0
fr_hdrzone,0.0
n6HRing,0.0
CIC0,0.0
SpMAD_Dt,0.0
BCUTdv-1h,0.0
SdssS,0.0
ATS4s,0.0
NdO,0.0
PEOE_VSA12,0.0
C2SP2,0.0
Xch-6d,0.0
SddssS,0.0
MDEN-23,0.0
nBondsKS,0.0
Xc-4dv,0.0
nAcid,0.0
GATS1are,0.0
C3SP2,0.0
BCUT2D_CHGHI,0.0
TIC5,0.0
nS,0.0
PEOE_VSA7,0.0
fragCpx,0.0
ATS8p,0.0
SssO,0.0
AATSC4se,0.0
ATS3dv,0.0
fr_methoxy,0.0
Xc-6dv,0.0
NumHeterocycles,0.0
C1SP2,0.0
SMR_VSA9,0.0
HallKierAlpha,0.0
MINddssS,0.0
GGI1,0.0
SlogP_VSA3,0.0
MDEC-11,0.0
MATS4p,0.0
ATSC4se,0.0
GATS6p,0.0
MDEC-33,0.0
GATS1v,0.0
SssssC,0.0
SlogP_VSA11,0.0
MDEN-11,0.0
MATS1d,0.0
NumUnspecifiedAtomStereoCenters,0.0
AATS1Z,0.0
nO,0.0
VSA_EState9,0.0
MAXddssS,0.0
Xpc-4d,0.0
AATS2Z,0.0
AATSC4p,0.0
GATS8dv,0.0
PEOE_VSA5,0.0
TIC1,0.0
MATS8s,0.0
AATS8i,0.0
n10FRing,0.0
VR2_Dzv,0.0
MAXsNH2,0.0
MINsNH2,0.0
AATSC0d,0.0
AETA_eta_R,0.0
SlogP_VSA4,0.0
NaasC,0.0
AATSC4c,0.0
MINsOH,0.0
SsBr,0.0
PEOE_VSA10,0.0
n6ARing,0.0
MINsF,0.0
NssCH2,0.0
ATS3s,0.0
ATSC0are,0.0
NdssC,0.0
MDEC-23,0.0
fr_para_hydroxylation,0.0
MDEN-22,0.0
n10FARing,0.0
SlogP_VSA7,0.0
AATS4v,0.0
nBase,0.0
AATS5d,0.0
fr_aniline,0.0
SssCH2,0.0
MINdssC,0.0
AXp-2dv,0.0
MINdsCH,0.0
fr_bicyclic,0.0
n7ARing,0.0
fr_C_O,0.0
fr_NH1,0.0
n10FHRing,0.0
BCUTdv-1l,0.0
ETA_dBeta,0.0
GGI7,0.0
MinAbsPartialCharge,0.0
SMR_VSA5,0.0
ETA_eta_F,0.0
MAXaasN,0.0
HybRatio,0.0
n6aHRing,0.0
JGI7,0.0
nBondsD,0.0
GATS7se,0.0
MATS1pe,0.0
AETA_eta_F,0.0
GGI9,0.0
MINsCl,0.0
nFHRing,0.0
MINssssC,0.0
nFaHRing,0.0
Xc-6d,0.0
SIC0,0.0
AATS8d,0.0
AATS1p,0.0
MINtsC,0.0
ETA_eta_B,0.0
SddsN,0.0
piPC5,0.0
MAXsBr,0.0
Xp-6d,0.0
ATS5s,0.0
fr_nitro_arom_nonortho,0.0
SpDiam_Dt,0.0
JGI3,0.0
nAromAtom,0.0
MINaaaC,0.0
EState_VSA6,0.0
Xch-7dv,0.0
fr_allylic_oxid,0.0
ATSC0dv,0.0
AXp-5d,0.0
NumAliphaticCarbocycles,0.0
fr_quatN,0.0
fr_halogen,0.0
MINsssCH,0.0
NssSe,0.0
MPC8,0.0
PEOE_VSA3,0.0
C2SP3,0.0
MAXsCl,0.0
nH,0.0
fr_Al_OH_noTert,0.0
fr_oxime,0.0
AATSC4i,0.0
ETA_dPsi_B,0.0
fr_ester,0.0
AATS7d,0.0
ETA_beta_ns_d,0.0
n6Ring,0.0
AATSC0Z,0.0
n5HRing,0.0
